"Date","Pharma","FMCG","Power","Steel","Month","Year"
2001-10-09,447.61,211.4,9.64,42.3,10,2001
2001-10-10,458.82,230.25,9.57,42.92,10,2001
2001-10-11,466.1,227,9.25,42.75,10,2001
2001-10-12,465.27,224.7,9.41,41.95,10,2001
2001-10-15,463.23,223.75,9.38,43.42,10,2001
2001-10-16,468.5,227.35,9.33,43.75,10,2001
2001-10-17,485.2,226.45,10.26,45.02,10,2001
2001-10-18,481.05,219.05,10.73,46.81,10,2001
2001-10-19,490.07,218.95,10.73,46.58,10,2001
2001-10-22,488.4,214.05,10.73,46.52,10,2001
2001-10-23,500.35,220.9,10.62,47.05,10,2001
2001-10-24,539.83,214.3,10.62,46.87,10,2001
2001-10-25,550.17,211.3,10.52,47.02,10,2001
2001-10-29,519.98,211.75,10.34,47.14,10,2001
2001-10-30,512.6,210.05,10.01,46.05,10,2001
2001-10-31,522.6,215.35,10.13,44.37,10,2001
2001-11-01,539.58,215.4,11.09,44.25,11,2001
2001-11-02,517.23,219.4,11.31,45.28,11,2001
2001-11-05,496.95,214.75,11.49,45.87,11,2001
2001-11-06,502.1,217.45,11.49,46.46,11,2001
2001-11-07,504.73,215,11.47,46.22,11,2001
2001-11-08,528.2,216.45,11.47,45.93,11,2001
2001-11-09,537.73,216.9,11.79,48.43,11,2001
2001-11-12,536.25,215.05,12.19,49.91,11,2001
2001-11-13,522.02,214.25,12.04,50.11,11,2001
2001-11-14,520.92,215.9,12.38,50.52,11,2001
2001-11-15,532.63,216.85,12.03,50.29,11,2001
2001-11-19,479.38,220.35,12.6,51.38,11,2001
2001-11-20,453.85,214.95,12.27,51.53,11,2001
2001-11-21,460.98,214.85,12.57,53.06,11,2001
2001-11-22,476.77,214.75,12.68,53.88,11,2001
2001-11-23,478.02,214.7,12.62,53.53,11,2001
2001-11-26,476.38,213.9,12.61,55.62,11,2001
2001-11-27,481.07,211,12.27,54.27,11,2001
2001-11-28,480.38,212.75,11.9,54.06,11,2001
2001-11-29,475.52,210.1,11.86,52.91,11,2001
2001-12-03,463.95,209.85,11.93,54.21,12,2001
2001-12-04,460.25,213.35,11.93,55.36,12,2001
2001-12-05,475.5,218.35,12.4,54.24,12,2001
2001-12-06,469.07,215.6,12.27,53.15,12,2001
2001-12-07,469.5,215.3,12.3,55.18,12,2001
2001-12-10,473.48,214.8,13.42,55.97,12,2001
2001-12-11,464.38,216.25,12.92,57.06,12,2001
2001-12-12,462.82,215.2,12.7,56.53,12,2001
2001-12-13,463.9,217.15,12.28,54.32,12,2001
2001-12-14,464,217.1,12.34,54.18,12,2001
2001-12-18,463.18,217.05,11.97,52.91,12,2001
2001-12-19,450.73,216.25,11.58,52.62,12,2001
2001-12-20,452.05,217.2,11.62,54.5,12,2001
2001-12-21,453.95,218.2,11.53,52.76,12,2001
2001-12-24,450.38,216.25,11.18,51.29,12,2001
2001-12-26,451.1,214.8,10.76,49.35,12,2001
2001-12-27,446.68,218.05,10.88,47.37,12,2001
2001-12-28,458.05,218.85,10.89,50.11,12,2001
2001-12-31,461.73,223.65,11.54,51.38,12,2001
2002-01-01,462.95,220.5,11.47,50.55,1,2002
2002-01-02,467.45,222.4,11.4,51.73,1,2002
2002-01-03,479.82,221.45,11.71,53.88,1,2002
2002-01-04,467.77,222.85,11.72,56.09,1,2002
2002-01-07,480.95,217.9,11.79,58.04,1,2002
2002-01-08,487.7,219.7,11.68,58.21,1,2002
2002-01-09,485.15,214.95,11.6,59.6,1,2002
2002-01-10,480.7,214.85,11.66,61.19,1,2002
2002-01-11,476.6,214.95,11.66,58.95,1,2002
2002-01-14,484.7,214.95,12.2,60.01,1,2002
2002-01-15,483.02,211.4,12,59.48,1,2002
2002-01-16,480.68,210.4,11.95,61.16,1,2002
2002-01-17,481.25,210.65,12.22,63.43,1,2002
2002-01-18,487.88,213.3,12.2,64.28,1,2002
2002-01-21,497.75,212.85,12.36,66.93,1,2002
2002-01-22,499.4,211.2,12.26,63.46,1,2002
2002-01-23,500.3,215.7,12.11,61.04,1,2002
2002-01-24,495.13,220.05,11.46,59.07,1,2002
2002-01-25,482.98,220.2,11.07,55.74,1,2002
2002-01-28,470.45,219.95,10.76,56.98,1,2002
2002-01-29,474.93,221.4,10.9,56.33,1,2002
2002-01-30,470.4,220.6,11.1,58.83,1,2002
2002-01-31,462.77,220.7,11.14,59.22,1,2002
2002-02-01,468.23,219.45,11.39,59.8,2,2002
2002-02-04,462.98,218.8,11.41,58.86,2,2002
2002-02-05,467.05,217.35,11.48,57.83,2,2002
2002-02-06,466.4,222.05,12.09,59.45,2,2002
2002-02-07,466.1,223.2,11.75,58.86,2,2002
2002-02-08,477.45,230.65,11.96,58.92,2,2002
2002-02-11,474.98,238.5,12.41,60.69,2,2002
2002-02-12,476.6,232.3,12.56,61.98,2,2002
2002-02-13,480.2,234,12.36,61.45,2,2002
2002-02-14,476.55,231.35,12.43,62.01,2,2002
2002-02-15,481.52,235.2,12.68,64.69,2,2002
2002-02-18,490.27,241.35,12.87,63.6,2,2002
2002-02-19,486.52,241,12.57,61.72,2,2002
2002-02-20,486.1,239.95,12.21,60.81,2,2002
2002-02-21,489.65,240.65,12.24,60.92,2,2002
2002-02-22,497.48,240.5,12.54,66.67,2,2002
2002-02-25,508.77,239.1,12.56,66.37,2,2002
2002-02-26,553.77,241.55,12.69,66.02,2,2002
2002-02-27,540.65,246.5,12.62,65.28,2,2002
2002-02-28,526.08,249.8,11.51,62.19,2,2002
2002-03-01,526.63,262.5,11.83,62.54,3,2002
2002-03-04,533.65,248.3,12.46,64.64,3,2002
2002-03-05,525.98,247.55,12.11,62.46,3,2002
2002-03-06,509.38,246.45,11.85,60.16,3,2002
2002-03-07,515.77,252.45,11.89,61.1,3,2002
2002-03-08,528.05,246.55,11.72,60.81,3,2002
2002-03-11,529.63,239.45,11.5,59.98,3,2002
2002-03-12,519.48,232.45,11.35,58.01,3,2002
2002-03-13,536.67,238.25,11.4,59.04,3,2002
2002-03-14,537,238.95,11.35,58.89,3,2002
2002-03-15,533.55,237.9,11.58,58.92,3,2002
2002-03-18,526.42,238.45,11.49,60.42,3,2002
2002-03-19,530.1,232.8,11.28,59.77,3,2002
2002-03-20,529.25,236.65,11.2,58.98,3,2002
2002-03-21,534.02,232.9,11.13,58.89,3,2002
2002-03-22,536.8,231,11,58.89,3,2002
2002-03-26,530.83,229.5,10.87,58.74,3,2002
2002-03-27,537.85,227.25,11,57.04,3,2002
2002-03-28,548.92,225.35,10.95,57.54,3,2002
2002-04-01,546.65,226.5,10.99,57.65,4,2002
2002-04-02,555.8,222.2,11.12,58.68,4,2002
2002-04-03,565.05,217.95,11.02,58.48,4,2002
2002-04-04,549.88,227.8,10.92,58.74,4,2002
2002-04-05,544.95,227.6,11.05,58.36,4,2002
2002-04-08,547.73,225.55,11.05,58.89,4,2002
2002-04-09,551.77,225.05,10.96,58.92,4,2002
2002-04-10,557.2,224.75,10.98,59.45,4,2002
2002-04-11,554.92,223.05,11.32,60.86,4,2002
2002-04-12,548.6,224,11.29,61.84,4,2002
2002-04-15,523.38,222.95,11.17,60.86,4,2002
2002-04-16,523.3,211.15,11.08,60.19,4,2002
2002-04-17,520.77,208.4,10.88,61.72,4,2002
2002-04-18,515.45,205.45,10.98,64.96,4,2002
2002-04-19,510.98,203.1,10.94,65.02,4,2002
2002-04-22,512.38,208,10.85,64.31,4,2002
2002-04-23,512.9,210.35,10.97,64.25,4,2002
2002-04-24,520.42,209.4,10.96,64.69,4,2002
2002-04-25,517.55,209.1,10.71,65.87,4,2002
2002-04-26,506.85,207.15,10.73,66.85,4,2002
2002-04-29,499.7,203.2,10.72,66.2,4,2002
2002-04-30,499.63,202.8,10.8,65.52,4,2002
2002-05-02,499.55,203.55,11.43,67.58,5,2002
2002-05-03,499.48,203.85,11.63,67.38,5,2002
2002-05-06,499.1,204,11.94,69.82,5,2002
2002-05-07,500.15,208.75,11.93,69.76,5,2002
2002-05-08,499.45,210.2,11.87,71.12,5,2002
2002-05-09,499.57,213.1,12.02,70.59,5,2002
2002-05-10,500.13,210.2,12.04,69,5,2002
2002-05-13,499.9,210.15,11.93,69.14,5,2002
2002-05-14,499.52,206.55,11.91,69.61,5,2002
2002-05-15,498.52,205.8,11.69,69,5,2002
2002-05-16,494.73,203.15,11.56,69.41,5,2002
2002-05-17,495.6,202.45,11.41,69.23,5,2002
2002-05-20,497.1,199.55,11.27,68.41,5,2002
2002-05-21,466.2,197.25,10.91,65.87,5,2002
2002-05-22,478.4,196.5,10.93,64.08,5,2002
2002-05-23,469.93,188.95,10.94,61.87,5,2002
2002-05-24,484.6,199.5,11.49,66.17,5,2002
2002-05-27,487.05,202.55,11.52,66.32,5,2002
2002-05-28,461.15,199.2,11.45,62.16,5,2002
2002-05-29,467.15,192.45,11.01,62.69,5,2002
2002-05-30,470.32,187.65,10.92,63.07,5,2002
2002-05-31,474.2,184.85,11.06,64.67,5,2002
2002-06-03,473.95,189.5,11.26,69.91,6,2002
2002-06-04,482.65,197.95,11.59,70.91,6,2002
2002-06-05,486.7,200.3,12.03,72.32,6,2002
2002-06-06,482.25,202.2,12.03,70.79,6,2002
2002-06-07,477.7,199.7,11.97,70.62,6,2002
2002-06-10,485.15,197.55,12.08,74.98,6,2002
2002-06-11,490.25,203.05,12.8,75.83,6,2002
2002-06-12,485.35,202.35,12.9,76.77,6,2002
2002-06-13,488.2,195.8,12.52,75.98,6,2002
2002-06-14,499.6,195.85,12.58,77.78,6,2002
2002-06-17,499.38,194.5,12.75,79.01,6,2002
2002-06-18,496.82,192.65,12.4,77.69,6,2002
2002-06-19,492.77,190,12.08,75.77,6,2002
2002-06-20,485,193.65,12.4,75.39,6,2002
2002-06-21,481.68,193,12.49,76.51,6,2002
2002-06-24,475.68,189,12.44,78.1,6,2002
2002-06-25,469.38,190.35,12.27,79.66,6,2002
2002-06-26,470.57,192.5,12.21,77.66,6,2002
2002-06-27,462.52,190.35,12.32,81.22,6,2002
2002-06-28,472.82,193.35,12.56,82.78,6,2002
2002-07-01,474.55,194.55,12.83,85.2,7,2002
2002-07-02,474.63,192.15,12.52,83.93,7,2002
2002-07-03,475.85,194.45,12.12,83.14,7,2002
2002-07-04,490.48,192.6,12.09,85.38,7,2002
2002-07-05,496.13,193.15,12.14,85.08,7,2002
2002-07-08,501.05,194.4,12.17,84.43,7,2002
2002-07-09,490.05,194.8,11.94,84.14,7,2002
2002-07-10,489.23,192.7,11.72,83.55,7,2002
2002-07-11,488.23,194,11.59,83.37,7,2002
2002-07-12,492.2,194.7,11.4,84.58,7,2002
2002-07-15,486.18,191.8,11.01,80.9,7,2002
2002-07-16,487.35,187.7,11.04,79.9,7,2002
2002-07-17,488.98,185.55,10.98,81.37,7,2002
2002-07-18,496.63,187,11.06,80.66,7,2002
2002-07-19,507.18,187.05,10.99,80.25,7,2002
2002-07-22,437.1,184.7,10.77,79.01,7,2002
2002-07-23,447.3,184.9,10.87,76.71,7,2002
2002-07-24,434.88,183.35,10.72,77.39,7,2002
2002-07-25,428.52,182.3,10.57,77.6,7,2002
2002-07-26,415.98,174.95,10.25,73.15,7,2002
2002-07-29,419.43,176,10.12,72.32,7,2002
2002-07-30,421.9,173.05,9.96,70.03,7,2002
2002-07-31,426.25,171,10.02,73.77,7,2002
2002-08-01,440.48,168.15,9.99,72.12,8,2002
2002-08-02,440.95,171.5,10.01,71.53,8,2002
2002-08-05,450.13,172.85,10.3,73.39,8,2002
2002-08-06,452.35,173.3,10.34,73.24,8,2002
2002-08-07,449.68,169.8,10.32,72.88,8,2002
2002-08-08,442.9,167.4,9.62,67.99,8,2002
2002-08-09,440.13,166.2,9.84,69.41,8,2002
2002-08-12,436,167.95,9.85,70.79,8,2002
2002-08-13,434.1,173.45,9.99,70.88,8,2002
2002-08-14,424.8,174.65,9.91,69.61,8,2002
2002-08-16,425.32,182.3,10.07,70.14,8,2002
2002-08-19,428.82,179.9,10.09,69.91,8,2002
2002-08-20,429.68,179.95,10.04,69.73,8,2002
2002-08-21,435.77,179.9,10.11,70.62,8,2002
2002-08-22,434.4,177.95,9.99,71.47,8,2002
2002-08-23,433.02,179.8,9.9,71.97,8,2002
2002-08-26,434.45,181.25,9.88,72.21,8,2002
2002-08-27,435.9,181.4,9.88,70.82,8,2002
2002-08-28,436.07,179.75,9.83,70.97,8,2002
2002-08-29,434.75,178.45,9.54,70.17,8,2002
2002-08-30,448.13,186.7,9.86,72.83,8,2002
2002-09-02,449.02,188.8,9.94,73.06,9,2002
2002-09-03,447.35,188.2,9.89,72.27,9,2002
2002-09-04,447.63,188.2,9.85,72.44,9,2002
2002-09-05,446.48,187.65,9.92,73.44,9,2002
2002-09-06,443.15,179.95,9.81,71.94,9,2002
2002-09-09,433.82,180.15,9.65,71.23,9,2002
2002-09-11,434.77,186.45,9.65,71.15,9,2002
2002-09-12,440.1,183.45,9.79,71.03,9,2002
2002-09-13,433.88,180.1,9.78,71.47,9,2002
2002-09-16,426.48,179.85,9.72,70.88,9,2002
2002-09-17,422.95,180.65,9.76,71.12,9,2002
2002-09-18,408.15,180.15,9.65,70.06,9,2002
2002-09-19,407.8,178.9,9.54,69.26,9,2002
2002-09-20,402.2,176,9.55,69.17,9,2002
2002-09-23,416.23,174.8,9.53,68.47,9,2002
2002-09-24,420.7,177.05,9.42,68.64,9,2002
2002-09-25,424.07,176.15,9.44,68.61,9,2002
2002-09-26,433.25,174.9,9.42,68.11,9,2002
2002-09-27,423.77,176.45,9.36,68.82,9,2002
2002-09-30,417.02,172.65,9.23,68.41,9,2002
2002-10-01,410.57,168.7,9.1,68.64,10,2002
2002-10-03,402.38,166.85,9.17,69.11,10,2002
2002-10-04,403.3,169.9,9.19,69.59,10,2002
2002-10-07,405.65,169.25,9.38,71.15,10,2002
2002-10-08,405.65,170.05,9.42,70.73,10,2002
2002-10-09,405.68,169.2,9.37,70.56,10,2002
2002-10-10,406.15,170.35,9.52,71.03,10,2002
2002-10-11,413.38,170.65,9.65,71.09,10,2002
2002-10-14,387.02,172.2,9.75,71.94,10,2002
2002-10-16,371.4,174.85,9.8,72.09,10,2002
2002-10-17,371.68,176.15,9.85,71.44,10,2002
2002-10-18,372.45,176.65,9.93,70.32,10,2002
2002-10-21,365.98,176.75,9.85,70.65,10,2002
2002-10-22,371.02,175.75,9.49,70.73,10,2002
2002-10-23,371.95,171.35,9.38,70.32,10,2002
2002-10-24,363.2,167.7,9.35,69.23,10,2002
2002-10-25,343.88,160.95,9.38,69.08,10,2002
2002-10-28,347.7,152.8,9.27,68.17,10,2002
2002-10-29,350.32,157.85,9.35,69.67,10,2002
2002-10-30,353.57,162.9,9.34,68.73,10,2002
2002-10-31,347.25,160.3,9.27,73.8,10,2002
2002-11-01,344.43,159.75,9.4,73.15,11,2002
2002-11-04,346.82,161.6,9.45,74.59,11,2002
2002-11-05,344.8,160.05,9.47,74.65,11,2002
2002-11-07,348.63,161.1,9.44,74.83,11,2002
2002-11-08,348.3,159.15,9.38,73.97,11,2002
2002-11-11,350.95,159.45,9.36,72.86,11,2002
2002-11-12,352,160.2,9.41,73.8,11,2002
2002-11-13,350,159.45,9.46,73.3,11,2002
2002-11-14,352,158.05,9.55,72.97,11,2002
2002-11-15,366.85,158.95,9.67,74.65,11,2002
2002-11-18,357.5,164,9.8,76.86,11,2002
2002-11-20,360.63,163.15,9.59,77.45,11,2002
2002-11-21,361.77,163.8,9.6,77.83,11,2002
2002-11-22,367.55,163.3,9.63,78.51,11,2002
2002-11-25,374.02,164.4,9.79,79.63,11,2002
2002-11-26,375.32,167,9.98,81.1,11,2002
2002-11-27,375.1,169.1,10.09,79.37,11,2002
2002-11-28,381.68,172.5,10.22,80.81,11,2002
2002-11-29,381.02,172.15,10.31,82.22,11,2002
2002-12-02,392.25,173.1,10.4,81.87,12,2002
2002-12-03,389.45,172.35,10.14,80.28,12,2002
2002-12-04,388.6,171.55,10.13,79.98,12,2002
2002-12-05,390.05,173.05,10.17,80.78,12,2002
2002-12-06,396.2,178,10.36,83.11,12,2002
2002-12-09,396.75,174.6,10.22,81.22,12,2002
2002-12-10,397.85,179.25,10.17,82.16,12,2002
2002-12-11,400.02,179.9,10.13,81.93,12,2002
2002-12-12,400.55,180.05,10.12,81.37,12,2002
2002-12-13,400.27,180.1,10.31,83.05,12,2002
2002-12-16,401.25,180.15,10.14,81.6,12,2002
2002-12-17,409.2,180,10.02,81.05,12,2002
2002-12-18,437.98,180.15,10.14,82.37,12,2002
2002-12-19,461.32,181.65,10.24,82.16,12,2002
2002-12-20,446.5,182.85,10.43,84.11,12,2002
2002-12-23,452.1,179.95,10.59,85.05,12,2002
2002-12-24,457.02,182.9,10.8,85.32,12,2002
2002-12-26,463.9,183.45,10.65,86.76,12,2002
2002-12-27,461.77,182.55,10.68,88.15,12,2002
2002-12-30,448.8,181.7,10.7,87.67,12,2002
2002-12-31,449.07,181.75,10.78,89.26,12,2002
2003-01-01,460.77,181.65,10.75,89.12,1,2003
2003-01-02,454.63,179.6,10.64,88.26,1,2003
2003-01-03,456.5,180,10.53,87.79,1,2003
2003-01-06,460.8,179.75,10.41,85.82,1,2003
2003-01-07,471.18,178.05,10.29,86.35,1,2003
2003-01-08,473.63,178.05,10.42,88,1,2003
2003-01-09,485.7,179.95,10.58,88.7,1,2003
2003-01-10,493.05,180.6,10.43,88.17,1,2003
2003-01-13,487.57,180.1,10.56,88.23,1,2003
2003-01-14,488.48,180.1,10.6,88.09,1,2003
2003-01-15,495.93,179.85,10.68,87.59,1,2003
2003-01-16,500.23,179.45,10.71,88.62,1,2003
2003-01-17,490.68,178.4,10.78,90.41,1,2003
2003-01-20,480.38,177.95,10.9,91.44,1,2003
2003-01-21,478.5,178.85,10.83,93.51,1,2003
2003-01-22,474.6,179.65,10.81,93.01,1,2003
2003-01-23,451.52,179.85,10.6,94.86,1,2003
2003-01-24,458.9,179.85,10.8,91.89,1,2003
2003-01-27,450.45,178.5,10.62,90.15,1,2003
2003-01-28,447.9,176.55,10.79,91.03,1,2003
2003-01-29,454.13,172.8,10.83,91.03,1,2003
2003-01-30,452.2,170.25,10.69,89.91,1,2003
2003-01-31,451.77,170.85,10.72,89.65,1,2003
2003-02-03,457.3,168.05,11.12,91.62,2,2003
2003-02-04,452.6,165.65,11.28,90.97,2,2003
2003-02-05,458.3,163.15,11.34,91,2,2003
2003-02-06,457.27,167.7,11.35,92.15,2,2003
2003-02-07,459.9,166.95,11.47,92.8,2,2003
2003-02-10,452.55,167.35,11.6,91.09,2,2003
2003-02-11,452.98,169.45,11.43,91.03,2,2003
2003-02-12,451.98,167.75,11.3,90.83,2,2003
2003-02-14,451.18,162.75,11.17,89.03,2,2003
2003-02-17,450.43,164.65,11.61,90.33,2,2003
2003-02-18,450.25,167.75,11.57,91.62,2,2003
2003-02-19,449.48,169.65,11.6,92,2,2003
2003-02-20,444.52,172,11.86,90.62,2,2003
2003-02-21,436.32,171.25,11.7,89.38,2,2003
2003-02-24,438.25,172.6,11.73,89.41,2,2003
2003-02-25,438.05,170.75,11.65,87.76,2,2003
2003-02-26,433.75,169.3,11.54,87.03,2,2003
2003-02-27,428.63,170.25,11.81,87.82,2,2003
2003-02-28,438.45,169.15,11.75,88.44,2,2003
2003-03-03,444.15,168.55,11.79,87.47,3,2003
2003-03-04,443.63,168.4,11.69,85.29,3,2003
2003-03-05,446.88,166.5,11.72,86.67,3,2003
2003-03-06,448.52,166.1,11.48,83.73,3,2003
2003-03-07,444.77,164.2,11.1,81.25,3,2003
2003-03-10,444.93,161.75,10.88,79.6,3,2003
2003-03-11,443.07,160.4,11.12,81.02,3,2003
2003-03-12,440.93,158.6,10.99,80.72,3,2003
2003-03-13,439.2,159.7,11.03,79.63,3,2003
2003-03-17,437.23,155.85,10.9,79.13,3,2003
2003-03-19,434.6,157.65,11.01,79.98,3,2003
2003-03-20,441.5,160.5,11.1,82.11,3,2003
2003-03-21,450.3,162.35,11.22,83.02,3,2003
2003-03-22,455.63,163,11.33,84.79,3,2003
2003-03-24,450.2,155.35,11.03,81.37,3,2003
2003-03-25,450.07,156.15,11.02,81.19,3,2003
2003-03-26,449.65,157.05,11.05,81.13,3,2003
2003-03-27,449.5,153.15,11.06,79.63,3,2003
2003-03-28,449.65,152.6,11.06,78.84,3,2003
2003-03-31,458.35,147.95,10.91,78.81,3,2003
2003-04-01,456.8,149.5,11.03,79.72,4,2003
2003-04-02,456.7,155.1,11.14,81.07,4,2003
2003-04-03,458.8,154.9,11.13,81.55,4,2003
2003-04-04,462.25,150.75,11.51,82.78,4,2003
2003-04-07,461.27,152.75,11.46,85.23,4,2003
2003-04-08,457.6,147.8,11.48,83.58,4,2003
2003-04-09,462.45,143.85,11.38,82.75,4,2003
2003-04-10,465.77,143.75,11.28,81.96,4,2003
2003-04-11,427.38,142.55,11.44,80.63,4,2003
2003-04-15,456.05,141.5,11.45,77.24,4,2003
2003-04-16,450.82,147.75,11.41,79.07,4,2003
2003-04-17,451.55,142.85,11.31,77.72,4,2003
2003-04-21,450.3,144.7,11.35,78.6,4,2003
2003-04-22,450.63,143.7,11.17,77.66,4,2003
2003-04-23,450.18,140.15,10.94,75.62,4,2003
2003-04-24,450.77,136,11.09,75.27,4,2003
2003-04-25,452.45,136,11.05,75.45,4,2003
2003-04-28,435.88,139.45,11.14,77.27,4,2003
2003-04-29,431.63,140.05,11.32,76.45,4,2003
2003-04-30,436.77,144.35,11.56,77.89,4,2003
2003-05-02,439.88,138.45,11.56,77.98,5,2003
2003-05-05,438.88,137.55,11.83,79.81,5,2003
2003-05-06,438.02,137.35,11.68,79.93,5,2003
2003-05-07,437.95,138.1,11.58,78.87,5,2003
2003-05-08,424.68,138.75,11.44,77.75,5,2003
2003-05-09,417.98,137.95,11.41,78.89,5,2003
2003-05-12,420.55,137.65,11.52,78.84,5,2003
2003-05-13,425.98,140.5,11.72,79.42,5,2003
2003-05-14,428.7,146.75,11.95,80.4,5,2003
2003-05-15,424.2,145.1,12.33,82.14,5,2003
2003-05-16,419.88,146.25,12.3,81.78,5,2003
2003-05-19,416.68,148.2,12.35,81.87,5,2003
2003-05-20,415.32,148.45,12.33,82.67,5,2003
2003-05-21,415.88,148,12.34,83.2,5,2003
2003-05-22,409.2,146.9,12.53,84.23,5,2003
2003-05-23,413.48,150.35,12.83,85.61,5,2003
2003-05-26,408.57,153.2,12.64,85.99,5,2003
2003-05-27,408.02,153.3,12.7,83.87,5,2003
2003-05-28,416.05,155.95,12.69,86.38,5,2003
2003-05-29,432.52,157.2,12.46,90.12,5,2003
2003-05-30,445.1,157.55,12.64,92.98,5,2003
2003-06-02,446.4,158.45,12.9,92.65,6,2003
2003-06-03,452.7,156.1,12.65,91.62,6,2003
2003-06-04,464.52,157.3,12.71,91.95,6,2003
2003-06-05,481.2,160.4,12.59,93.8,6,2003
2003-06-06,485.65,161.8,12.71,95.36,6,2003
2003-06-09,482.6,169.1,13.28,91.77,6,2003
2003-06-10,475.02,169.1,13.54,88.85,6,2003
2003-06-11,477.4,169.9,13.88,88.91,6,2003
2003-06-12,479.75,170.7,13.71,88.38,6,2003
2003-06-13,480.4,170.25,13.6,88.35,6,2003
2003-06-16,499.38,166.15,13.39,87.08,6,2003
2003-06-17,530.02,169.9,13.65,88.79,6,2003
2003-06-18,519.17,169.95,13.74,90.15,6,2003
2003-06-19,518.45,170,13.83,92.56,6,2003
2003-06-20,528.8,171.1,14.11,92.71,6,2003
2003-06-23,519.1,170.1,14.34,93.04,6,2003
2003-06-24,507.2,171.8,14.34,94.04,6,2003
2003-06-25,521.17,176.05,14.56,95.22,6,2003
2003-06-26,516.6,177.65,14.49,93.57,6,2003
2003-06-27,530.25,174.9,14.77,98.25,6,2003
2003-06-30,547.35,178.45,15.29,99.66,6,2003
2003-07-01,548.33,178.7,15.45,100.34,7,2003
2003-07-02,545.48,176.85,15.71,101.93,7,2003
2003-07-03,594.6,178.2,15.94,101.55,7,2003
2003-07-04,584.92,171.3,15.09,101.79,7,2003
2003-07-07,564.67,167.95,14.75,103.41,7,2003
2003-07-08,568.7,168.6,14.3,102.93,7,2003
2003-07-09,572.8,169.9,14.07,101.43,7,2003
2003-07-10,556.63,169.55,14.04,104.47,7,2003
2003-07-11,557.45,170.55,14.31,108.33,7,2003
2003-07-14,592.25,168.05,14.37,112.18,7,2003
2003-07-15,593,166.25,14.3,112.54,7,2003
2003-07-16,584.63,163.15,14.59,117.13,7,2003
2003-07-17,591.83,157.5,14.48,114.72,7,2003
2003-07-18,582.52,152.45,14.31,116.16,7,2003
2003-07-21,576.6,146.75,13.9,112.3,7,2003
2003-07-22,570.4,151.15,13.45,109.59,7,2003
2003-07-23,554.05,158.95,13.6,110,7,2003
2003-07-24,570,166.3,13.98,112.51,7,2003
2003-07-25,565.63,169.7,14.35,116.54,7,2003
2003-07-28,571.92,167.35,14.22,119.61,7,2003
2003-07-29,564.63,169.9,14.29,124.17,7,2003
2003-07-30,574.23,168,14.41,123.06,7,2003
2003-07-31,574.35,170.15,13.89,122.64,7,2003
2003-08-01,546.55,167.55,14.5,126.3,8,2003
2003-08-04,510.65,167.15,15.42,128.77,8,2003
2003-08-05,500.25,162.75,15,127.3,8,2003
2003-08-06,513.8,160.35,14.72,127.86,8,2003
2003-08-07,518.25,165.2,15.12,132.42,8,2003
2003-08-08,527.65,168.2,15.56,137.28,8,2003
2003-08-11,529.65,171.35,16.12,139.73,8,2003
2003-08-12,524.27,172.1,16.07,139.32,8,2003
2003-08-13,525.23,175.55,16.38,141.56,8,2003
2003-08-14,532.5,177.8,16.45,143.21,8,2003
2003-08-18,532.02,181.85,17.09,152.4,8,2003
2003-08-19,528.67,188.5,16.73,147.83,8,2003
2003-08-20,533.92,193.15,16.9,143.27,8,2003
2003-08-21,549.5,189.4,17.67,145.68,8,2003
2003-08-22,550.08,186.55,17.93,149.25,8,2003
2003-08-25,543.2,180.3,17.3,141.29,8,2003
2003-08-26,554.92,189,18.06,150.9,8,2003
2003-08-27,559.52,189.6,18.31,148.92,8,2003
2003-08-28,551.7,187.65,18.62,144.86,8,2003
2003-08-29,576.3,184.5,18.66,148.54,8,2003
2003-09-01,572.92,189.55,18.85,149.98,9,2003
2003-09-02,566.13,191.95,18.81,149.28,9,2003
2003-09-03,553.73,185.95,18.09,148.72,9,2003
2003-09-04,569.45,187.05,17.82,152.19,9,2003
2003-09-05,565.88,193.55,18.36,157.73,9,2003
2003-09-08,575.8,194.65,18.47,156.32,9,2003
2003-09-09,586.85,190.85,18.37,151.93,9,2003
2003-09-10,595.27,193.5,18.6,152.81,9,2003
2003-09-11,594.25,188.5,18.73,152.37,9,2003
2003-09-12,575.25,184.95,18.25,148.01,9,2003
2003-09-15,573.42,183.85,17.49,144.71,9,2003
2003-09-16,570.63,187.35,17.74,154.78,9,2003
2003-09-17,571.23,184.65,17.27,153.49,9,2003
2003-09-18,555.58,178.3,16.27,147.39,9,2003
2003-09-19,551.88,181.45,15.98,151.07,9,2003
2003-09-22,526.42,174.6,15.6,144.94,9,2003
2003-09-23,523.17,181.1,16.29,150.81,9,2003
2003-09-24,527.35,184.2,17.01,152.63,9,2003
2003-09-25,528.1,179.55,16.65,153.69,9,2003
2003-09-26,533,182.3,16.84,156.64,9,2003
2003-09-29,522.48,179.8,17.74,158.29,9,2003
2003-09-30,528.7,183.3,17.79,160.09,9,2003
2003-10-01,533.98,184.2,17.4,158.97,10,2003
2003-10-03,556.2,190.6,17.92,166.01,10,2003
2003-10-06,553.75,191.6,18.87,171.96,10,2003
2003-10-07,553.95,190.05,18.76,178.85,10,2003
2003-10-08,570.83,185.9,19.5,179.18,10,2003
2003-10-09,595.83,188.25,20.19,183.45,10,2003
2003-10-10,591.17,189.1,20.31,187.9,10,2003
